Name,Last Updated,Tracked,Actions,,
55ocwxsn-1523,6/15/2020 20:21,1,,, TVM_SERIAL like '55ocwxsn-1523' or 
496gtey6-1233,6/15/2020 20:21,1,,, TVM_SERIAL like '496gtey6-1233' or 
4c1o6ogt-859,6/15/2020 20:21,1,,, TVM_SERIAL like '4c1o6ogt-859' or 
48rbxkte-245,6/15/2020 20:21,1,,, TVM_SERIAL like '48rbxkte-245' or 
31fhkgdw-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like '31fhkgdw-umshini' or 
3d4s199e-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like '3d4s199e-umshini' or 
3oqpbodd-957,6/15/2020 20:21,1,,, TVM_SERIAL like '3oqpbodd-957' or 
3f2134a0-1280,6/15/2020 20:21,1,,, TVM_SERIAL like '3f2134a0-1280' or 
3ajw1bov-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like '3ajw1bov-umshini' or 
3pndfos4-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like '3pndfos4-umshini' or 
3adndb05-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like '3adndb05-umshini' or 
2z0pplme-1685,6/15/2020 20:21,,,, TVM_SERIAL like '2z0pplme-1685' or 
3e763x2s-1040,6/15/2020 20:21,1,,, TVM_SERIAL like '3e763x2s-1040' or 
2y1ued7c-40,6/15/2020 20:21,1,,, TVM_SERIAL like '2y1ued7c-40' or 
28v2s570-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like '28v2s570-umshini' or 
2ejrtslh-1050,6/15/2020 20:21,1,,, TVM_SERIAL like '2ejrtslh-1050' or 
2p0h09no-247,6/15/2020 20:21,1,,, TVM_SERIAL like '2p0h09no-247' or 
2tujvxgw-521,6/15/2020 20:21,,,, TVM_SERIAL like '2tujvxgw-521' or 
2ddyh8gg-1633,6/15/2020 20:21,1,,, TVM_SERIAL like '2ddyh8gg-1633' or 
2voo2m4d-1233,6/15/2020 20:21,1,,, TVM_SERIAL like '2voo2m4d-1233' or 
24hac0it-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like '24hac0it-umshini' or 
2uguf55d-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like '2uguf55d-umshini' or 
17p94w7i-113,6/15/2020 20:21,1,,, TVM_SERIAL like '17p94w7i-113' or 
146kq6ce-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like '146kq6ce-umshini' or 
1nvzy0ci-1226,6/15/2020 20:21,1,,, TVM_SERIAL like '1nvzy0ci-1226' or 
1l86i0qg-1144,6/15/2020 20:21,1,,, TVM_SERIAL like '1l86i0qg-1144' or 
231jd506-1580,6/15/2020 20:21,1,,, TVM_SERIAL like '231jd506-1580' or 
147jb0bd-1233,6/15/2020 20:21,1,,, TVM_SERIAL like '147jb0bd-1233' or 
1l9gzl34-1444,6/15/2020 20:21,1,,, TVM_SERIAL like '1l9gzl34-1444' or 
1013d195-1040,6/15/2020 20:21,1,,, TVM_SERIAL like '1013d195-1040' or 
0irp6rop-1334,6/15/2020 20:21,1,,, TVM_SERIAL like '0irp6rop-1334' or 
-1116,6/15/2020 20:21,1,,, TVM_SERIAL like '-1116' or 
0v4l53y0-,6/15/2020 20:21,1,,, TVM_SERIAL like '0v4l53y0-' or 
01igz798-1423,6/15/2020 20:21,1,,, TVM_SERIAL like '01igz798-1423' or 
0xtkd8q3-1655,6/15/2020 20:21,1,,, TVM_SERIAL like '0xtkd8q3-1655' or 
0geqssdq-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like '0geqssdq-umshini' or 
0cqyhub2-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like '0cqyhub2-umshini' or 
0t8dsvvo-1101,6/15/2020 20:21,1,,, TVM_SERIAL like '0t8dsvvo-1101' or 
00nd1sh0-1011,6/15/2020 20:21,1,,, TVM_SERIAL like '00nd1sh0-1011' or 
0cos9s0w-1011,6/15/2020 20:21,1,,, TVM_SERIAL like '0cos9s0w-1011' or 
xpdo4avo-905,6/15/2020 20:21,1,,, TVM_SERIAL like 'xpdo4avo-905' or 
z0ugafvn-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'z0ugafvn-umshini' or 
y9050cnj-1226,6/15/2020 20:21,1,,, TVM_SERIAL like 'y9050cnj-1226' or 
zqmio1tx-1164,6/15/2020 20:21,1,,, TVM_SERIAL like 'zqmio1tx-1164' or 
ytcsmf25-952,6/15/2020 20:21,1,,, TVM_SERIAL like 'ytcsmf25-952' or 
xxrf6euk-905,6/15/2020 20:21,1,,, TVM_SERIAL like 'xxrf6euk-905' or 
zo3ntl0y-1697,6/15/2020 20:21,,,, TVM_SERIAL like 'zo3ntl0y-1697' or 
yh0a1i6q-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'yh0a1i6q-umshini' or 
zzxy87oi-1625,6/15/2020 20:21,1,,, TVM_SERIAL like 'zzxy87oi-1625' or 
ztnpplf1-263,6/15/2020 20:21,1,,, TVM_SERIAL like 'ztnpplf1-263' or 
xvn9y213-40,6/15/2020 20:21,1,,, TVM_SERIAL like 'xvn9y213-40' or 
x7mwo5pp-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'x7mwo5pp-umshini' or 
wfm5unm6-838,6/15/2020 20:21,1,,, TVM_SERIAL like 'wfm5unm6-838' or 
whs9gfrg-1077,6/15/2020 20:21,1,,, TVM_SERIAL like 'whs9gfrg-1077' or 
x1v4fwgh-1723,6/15/2020 20:21,,,, TVM_SERIAL like 'x1v4fwgh-1723' or 
w7nb8lb9-845,6/15/2020 20:21,1,,, TVM_SERIAL like 'w7nb8lb9-845' or 
wmxvihum-1512,6/15/2020 20:21,1,,, TVM_SERIAL like 'wmxvihum-1512' or 
wx818oxu-1233,6/15/2020 20:21,1,,, TVM_SERIAL like 'wx818oxu-1233' or 
wvnvuaqy-794,6/15/2020 20:21,1,,, TVM_SERIAL like 'wvnvuaqy-794' or 
wi93c13a-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'wi93c13a-umshini' or 
weoojtlh-862,6/15/2020 20:21,1,,, TVM_SERIAL like 'weoojtlh-862' or 
vvzsmxhd-1423,6/15/2020 20:21,1,,, TVM_SERIAL like 'vvzsmxhd-1423' or 
vt1yopow-944,6/15/2020 20:21,1,,, TVM_SERIAL like 'vt1yopow-944' or 
w5qd0t7e-1006,6/15/2020 20:21,1,,, TVM_SERIAL like 'w5qd0t7e-1006' or 
vjrk7lx5-1632,6/15/2020 20:21,1,,, TVM_SERIAL like 'vjrk7lx5-1632' or 
vuoyxshv-1650,6/15/2020 20:21,1,,, TVM_SERIAL like 'vuoyxshv-1650' or 
vrumwzn8-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'vrumwzn8-umshini' or 
vtqyjvfv-1477,6/15/2020 20:21,1,,, TVM_SERIAL like 'vtqyjvfv-1477' or 
vopuhgpv-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'vopuhgpv-umshini' or 
vw9eircx-1418,6/15/2020 20:21,1,,, TVM_SERIAL like 'vw9eircx-1418' or 
vq2fqhey-891,6/15/2020 20:21,1,,, TVM_SERIAL like 'vq2fqhey-891' or 
va9vy1co-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'va9vy1co-umshini' or 
udt7hwry-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'udt7hwry-umshini' or 
tb79lsz4-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'tb79lsz4-umshini' or 
t9cvcvjn-957,6/15/2020 20:21,1,,, TVM_SERIAL like 't9cvcvjn-957' or 
uekghhde-1117,6/15/2020 20:21,1,,, TVM_SERIAL like 'uekghhde-1117' or 
ugcdpsmk-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'ugcdpsmk-umshini' or 
v38rx5e7-792,6/15/2020 20:21,1,,, TVM_SERIAL like 'v38rx5e7-792' or 
t9eidvfo-1477,6/15/2020 20:21,1,,, TVM_SERIAL like 't9eidvfo-1477' or 
tdku0wy4-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'tdku0wy4-umshini' or 
tt7iixe5-1381,6/15/2020 20:21,1,,, TVM_SERIAL like 'tt7iixe5-1381' or 
t8qmyf1p-1108,6/15/2020 20:21,1,,, TVM_SERIAL like 't8qmyf1p-1108' or 
rrdfsogf-1238,6/15/2020 20:21,1,,, TVM_SERIAL like 'rrdfsogf-1238' or 
t6sx6m8p-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 't6sx6m8p-umshini' or 
sjgxl3f7-944,6/15/2020 20:21,1,,, TVM_SERIAL like 'sjgxl3f7-944' or 
sne24u48-859,6/15/2020 20:21,1,,, TVM_SERIAL like 'sne24u48-859' or 
sjgzfnex-881,6/15/2020 20:21,1,,, TVM_SERIAL like 'sjgzfnex-881' or 
t2wtqmx1-746,6/15/2020 20:21,1,,, TVM_SERIAL like 't2wtqmx1-746' or 
rouvhr22-137,6/15/2020 20:21,1,,, TVM_SERIAL like 'rouvhr22-137' or 
sgqmef1h-1325,6/15/2020 20:21,1,,, TVM_SERIAL like 'sgqmef1h-1325' or 
skkwpomg-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'skkwpomg-umshini' or 
qsk0qikj-658,6/15/2020 20:21,1,,, TVM_SERIAL like 'qsk0qikj-658' or 
rihr5bqr-1331,6/15/2020 20:21,1,,, TVM_SERIAL like 'rihr5bqr-1331' or 
q4naxpxy-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'q4naxpxy-umshini' or 
q4wwsraz-783,6/15/2020 20:21,1,,, TVM_SERIAL like 'q4wwsraz-783' or 
qamco66c-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'qamco66c-umshini' or 
rj3qbwdx-794,6/15/2020 20:21,1,,, TVM_SERIAL like 'rj3qbwdx-794' or 
rfwbsk96-790,6/15/2020 20:21,1,,, TVM_SERIAL like 'rfwbsk96-790' or 
qw9fhp70-1615,6/15/2020 20:21,,,, TVM_SERIAL like 'qw9fhp70-1615' or 
q9y6w9d3-881,6/15/2020 20:21,1,,, TVM_SERIAL like 'q9y6w9d3-881' or 
r7oui1eh-128,6/15/2020 20:21,1,,, TVM_SERIAL like 'r7oui1eh-128' or 
ojjaip9r-1331,6/15/2020 20:21,1,,, TVM_SERIAL like 'ojjaip9r-1331' or 
p4sjpxb6-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'p4sjpxb6-umshini' or 
pyd1ra8p-1510,6/15/2020 20:21,1,,, TVM_SERIAL like 'pyd1ra8p-1510' or 
q0u1oqqy-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'q0u1oqqy-umshini' or 
pv21ifsa-959,6/15/2020 20:21,1,,, TVM_SERIAL like 'pv21ifsa-959' or 
osmjfvgl-1729,6/15/2020 20:21,,,, TVM_SERIAL like 'osmjfvgl-1729' or 
oy5ju08k-746,6/15/2020 20:21,1,,, TVM_SERIAL like 'oy5ju08k-746' or 
ogx7fsg5-849,6/15/2020 20:21,1,,, TVM_SERIAL like 'ogx7fsg5-849' or 
plqb4gsc-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'plqb4gsc-umshini' or 
nfkrn60g-1182,6/15/2020 20:21,1,,, TVM_SERIAL like 'nfkrn60g-1182' or 
o20jy69p-1233,6/15/2020 20:21,1,,, TVM_SERIAL like 'o20jy69p-1233' or 
nw41km51-Habib,6/15/2020 20:21,1,,, TVM_SERIAL like 'nw41km51-Habib' or 
nofw856i-1477,6/15/2020 20:21,1,,, TVM_SERIAL like 'nofw856i-1477' or 
o2qxjh5h-1748,6/15/2020 20:21,,,, TVM_SERIAL like 'o2qxjh5h-1748' or 
o9fcbfwz-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'o9fcbfwz-umshini' or 
o27c0c7b-944,6/15/2020 20:21,1,,, TVM_SERIAL like 'o27c0c7b-944' or 
nn3gqsll-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'nn3gqsll-umshini' or 
nlvsczvs-81,6/15/2020 20:21,1,,, TVM_SERIAL like 'nlvsczvs-81' or 
nfeapt4s-1410,6/15/2020 20:21,1,,, TVM_SERIAL like 'nfeapt4s-1410' or 
ncjamsys-838,6/15/2020 20:21,1,,, TVM_SERIAL like 'ncjamsys-838' or 
mupveuyn-1101,6/15/2020 20:21,1,,, TVM_SERIAL like 'mupveuyn-1101' or 
n2ga5ts3-1201,6/15/2020 20:21,1,,, TVM_SERIAL like 'n2ga5ts3-1201' or 
momeind9-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'momeind9-umshini' or 
mcuw42ci-881,6/15/2020 20:21,1,,, TVM_SERIAL like 'mcuw42ci-881' or 
m2ucu6o9-859,6/15/2020 20:21,1,,, TVM_SERIAL like 'm2ucu6o9-859' or 
lwhlhhu3-1401,6/15/2020 20:21,1,,, TVM_SERIAL like 'lwhlhhu3-1401' or 
m8k146f0-1113,6/15/2020 20:21,1,,, TVM_SERIAL like 'm8k146f0-1113' or 
mur7bcp6-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'mur7bcp6-umshini' or 
m5ixw9b8-1716,6/15/2020 20:21,1,,, TVM_SERIAL like 'm5ixw9b8-1716' or 
nd0yjvl7-1625,6/15/2020 20:21,1,,, TVM_SERIAL like 'nd0yjvl7-1625' or 
msvelshu-46,6/15/2020 20:21,1,,, TVM_SERIAL like 'msvelshu-46' or 
kxosv2j5-1238,6/15/2020 20:21,1,,, TVM_SERIAL like 'kxosv2j5-1238' or 
ldo8xszn-Ghenoie,6/15/2020 20:21,1,,, TVM_SERIAL like 'ldo8xszn-Ghenoie' or 
ljkml8vy-868,6/15/2020 20:21,1,,, TVM_SERIAL like 'ljkml8vy-868' or 
lm5pyso0-1512,6/15/2020 20:21,1,,, TVM_SERIAL like 'lm5pyso0-1512' or 
la0ez6pj-1274,6/15/2020 20:21,1,,, TVM_SERIAL like 'la0ez6pj-1274' or 
lf9z4ofb-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'lf9z4ofb-umshini' or 
lj8ki9sc-1036,6/15/2020 20:21,1,,, TVM_SERIAL like 'lj8ki9sc-1036' or 
lgd03b6t-827,6/15/2020 20:21,1,,, TVM_SERIAL like 'lgd03b6t-827' or 
l4maafey-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'l4maafey-umshini' or 
l6cpnx3a-1238,6/15/2020 20:21,1,,, TVM_SERIAL like 'l6cpnx3a-1238' or 
l6bbd2f1-954,6/15/2020 20:21,1,,, TVM_SERIAL like 'l6bbd2f1-954' or 
ize4scoo-1036,6/15/2020 20:21,1,,, TVM_SERIAL like 'ize4scoo-1036' or 
kmqxmcr5-1177,6/15/2020 20:21,1,,, TVM_SERIAL like 'kmqxmcr5-1177' or 
itcm34h7-779,6/15/2020 20:21,1,,, TVM_SERIAL like 'itcm34h7-779' or 
kwrch16p-881,6/15/2020 20:21,1,,, TVM_SERIAL like 'kwrch16p-881' or 
kf39sn5z-1245,6/15/2020 20:21,1,,, TVM_SERIAL like 'kf39sn5z-1245' or 
ittumdcm-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'ittumdcm-umshini' or 
iiy0r9hv-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'iiy0r9hv-umshini' or 
klupclv9-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'klupclv9-umshini' or 
iog9yaca-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'iog9yaca-umshini' or 
k4ycqyfi-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'k4ycqyfi-umshini' or 
jujx7i6e-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'jujx7i6e-umshini' or 
hgoso5i1-891,6/15/2020 20:21,1,,, TVM_SERIAL like 'hgoso5i1-891' or 
g22jn5pk-1690,6/15/2020 20:21,,,, TVM_SERIAL like 'g22jn5pk-1690' or 
fytavwly-957,6/15/2020 20:21,1,,, TVM_SERIAL like 'fytavwly-957' or 
hm7wndxm-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'hm7wndxm-umshini' or 
hdheo90o-944,6/15/2020 20:21,1,,, TVM_SERIAL like 'hdheo90o-944' or 
hwdomp8m-959,6/15/2020 20:21,1,,, TVM_SERIAL like 'hwdomp8m-959' or 
g79uo6lc-976,6/15/2020 20:21,1,,, TVM_SERIAL like 'g79uo6lc-976' or 
g2hcj8gv-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'g2hcj8gv-umshini' or 
gzscjfix-646,6/15/2020 20:21,1,,, TVM_SERIAL like 'gzscjfix-646' or 
gc0sbl8z-861,6/15/2020 20:21,1,,, TVM_SERIAL like 'gc0sbl8z-861' or 
gwo4w91t-861,6/15/2020 20:21,1,,, TVM_SERIAL like 'gwo4w91t-861' or 
e9ygsen2-245,6/15/2020 20:21,1,,, TVM_SERIAL like 'e9ygsen2-245' or 
f28z699t-838,6/15/2020 20:21,1,,, TVM_SERIAL like 'f28z699t-838' or 
e342cm9d-1313,6/15/2020 20:21,1,,, TVM_SERIAL like 'e342cm9d-1313' or 
e9wa3a5r-799,6/15/2020 20:21,1,,, TVM_SERIAL like 'e9wa3a5r-799' or 
e4te9gxl-923,6/15/2020 20:21,1,,, TVM_SERIAL like 'e4te9gxl-923' or 
dv2g9c6x-849,6/15/2020 20:21,1,,, TVM_SERIAL like 'dv2g9c6x-849' or 
fjbxuj3z-1465,6/15/2020 20:21,1,,, TVM_SERIAL like 'fjbxuj3z-1465' or 
fb1qu45r-783,6/15/2020 20:21,1,,, TVM_SERIAL like 'fb1qu45r-783' or 
fmn4atkd-868,6/15/2020 20:21,1,,, TVM_SERIAL like 'fmn4atkd-868' or 
e274wjhk-1465,6/15/2020 20:21,1,,, TVM_SERIAL like 'e274wjhk-1465' or 
epfp38r6-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'epfp38r6-umshini' or 
dcqqewnc-1517,6/15/2020 20:21,1,,, TVM_SERIAL like 'dcqqewnc-1517' or 
cjgg5j14-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'cjgg5j14-umshini' or 
dkeeg42p-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'dkeeg42p-umshini' or 
crs08o40-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'crs08o40-umshini' or 
dswy4zx9-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'dswy4zx9-umshini' or 
d4x3z6bo-1215,6/15/2020 20:21,1,,, TVM_SERIAL like 'd4x3z6bo-1215' or 
d07u9e67-577,6/15/2020 20:21,1,,, TVM_SERIAL like 'd07u9e67-577' or 
d93d7cys-1113,6/15/2020 20:21,1,,, TVM_SERIAL like 'd93d7cys-1113' or 
d7dxc2zt-1238,6/15/2020 20:21,1,,, TVM_SERIAL like 'd7dxc2zt-1238' or 
cidfyc4a-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'cidfyc4a-umshini' or 
cz9fia8g-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'cz9fia8g-umshini' or 
b4w4wxhi-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'b4w4wxhi-umshini' or 
b5jihamm-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'b5jihamm-umshini' or 
cbyjdv8n-1685,6/15/2020 20:21,,,, TVM_SERIAL like 'cbyjdv8n-1685' or 
bclhkpok-1423,6/15/2020 20:21,1,,, TVM_SERIAL like 'bclhkpok-1423' or 
bqekyffh-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'bqekyffh-umshini' or 
cft4bc49-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'cft4bc49-umshini' or 
c8v8u5hj-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'c8v8u5hj-umshini' or 
bjuhe1ro-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'bjuhe1ro-umshini' or 
b2n8ghfi-1615,6/15/2020 20:21,,,, TVM_SERIAL like 'b2n8ghfi-1615' or 
c5xevmks-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'c5xevmks-umshini' or 
bxkst1bu-1647,6/15/2020 20:21,1,,, TVM_SERIAL like 'bxkst1bu-1647' or 
9iobfnom-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like '9iobfnom-umshini' or 
arpbkosd-881,6/15/2020 20:21,1,,, TVM_SERIAL like 'arpbkosd-881' or 
9p1a8hug-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like '9p1a8hug-umshini' or 
at71zllv-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'at71zllv-umshini' or 
acp3ul4e-746,6/15/2020 20:21,1,,, TVM_SERIAL like 'acp3ul4e-746' or 
a15e2a3c-269,6/15/2020 20:21,1,,, TVM_SERIAL like 'a15e2a3c-269' or 
azlo5x54-1648,6/15/2020 20:21,1,,, TVM_SERIAL like 'azlo5x54-1648' or 
9pez77ag-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like '9pez77ag-umshini' or 
9tijbptl-1630,6/15/2020 20:21,1,,, TVM_SERIAL like '9tijbptl-1630' or 
atg4xel4-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like 'atg4xel4-umshini' or 
9edpw70u-umshini,6/15/2020 20:21,1,,, TVM_SERIAL like '9edpw70u-umshini' or 
94ke8396-1108,6/15/2020 20:21,1,,, TVM_SERIAL like '94ke8396-1108' or 
a8yncmq2-1269,6/15/2020 20:20,1,,, TVM_SERIAL like 'a8yncmq2-1269' or 
53na13ab-umshini,6/15/2020 20:18,,,, TVM_SERIAL like '53na13ab-umshini' or 
cbyjdv8n-umshini,6/15/2020 20:05,,,, TVM_SERIAL like 'cbyjdv8n-umshini' or 
olrjh6ub-815,6/15/2020 19:50,1,,, TVM_SERIAL like 'olrjh6ub-815' or 
p6ool3mk-815,6/15/2020 19:50,1,,, TVM_SERIAL like 'p6ool3mk-815' or 
oxdndga1-815,6/15/2020 19:50,1,,, TVM_SERIAL like 'oxdndga1-815' or 
i4a7psil-1136,6/15/2020 19:42,1,,, TVM_SERIAL like 'i4a7psil-1136' or 
tuyyfadu-786,6/15/2020 19:40,1,,, TVM_SERIAL like 'tuyyfadu-786' or 
vnagnlry-1444,6/15/2020 19:39,1,,, TVM_SERIAL like 'vnagnlry-1444' or 
y1opp309-263,6/15/2020 19:34,1,,, TVM_SERIAL like 'y1opp309-263' or 
xsqgcnrv-umshini,6/15/2020 19:34,1,,, TVM_SERIAL like 'xsqgcnrv-umshini' or 
t7ecsrag-1347,6/15/2020 19:34,1,,, TVM_SERIAL like 't7ecsrag-1347' or 
mmbs9zsr-1081,6/15/2020 19:34,1,,, TVM_SERIAL like 'mmbs9zsr-1081' or 
m3m830qy-umshini,6/15/2020 19:34,1,,, TVM_SERIAL like 'm3m830qy-umshini' or 
gvqy8a6t-umshini,6/15/2020 19:34,1,,, TVM_SERIAL like 'gvqy8a6t-umshini' or 
c5zt2do9-572,6/15/2020 19:34,1,,, TVM_SERIAL like 'c5zt2do9-572' or 
3hjcwcl0-umshini,6/15/2020 19:34,1,,, TVM_SERIAL like '3hjcwcl0-umshini' or 
zywldi4x-1433,6/15/2020 19:34,1,,, TVM_SERIAL like 'zywldi4x-1433' or 
z2wdpux3-1325,6/15/2020 19:34,1,,, TVM_SERIAL like 'z2wdpux3-1325' or 
u95aii1x-umshini,6/15/2020 19:33,1,,, TVM_SERIAL like 'u95aii1x-umshini' or 
snwywtcz-799,6/15/2020 19:33,1,,, TVM_SERIAL like 'snwywtcz-799' or 
quua4prt-umshini,6/15/2020 19:33,1,,, TVM_SERIAL like 'quua4prt-umshini' or 
lsbdv3lb-1081,6/15/2020 19:33,1,,, TVM_SERIAL like 'lsbdv3lb-1081' or 
llhbs3gf-827,6/15/2020 19:33,1,,, TVM_SERIAL like 'llhbs3gf-827' or 
kst1bg9q-umshini,6/15/2020 19:33,1,,, TVM_SERIAL like 'kst1bg9q-umshini' or 
jadohyr1-976,6/15/2020 19:33,1,,, TVM_SERIAL like 'jadohyr1-976' or 
i7zhhggo-1417,6/15/2020 19:33,1,,, TVM_SERIAL like 'i7zhhggo-1417' or 
imnxfmeu-1227,6/15/2020 19:33,1,,, TVM_SERIAL like 'imnxfmeu-1227' or 
hrc6333l-1098,6/15/2020 19:33,1,,, TVM_SERIAL like 'hrc6333l-1098' or 
gwv9xo3w-928,6/15/2020 19:33,1,,, TVM_SERIAL like 'gwv9xo3w-928' or 
ep39qb33-1313,6/15/2020 19:33,1,,, TVM_SERIAL like 'ep39qb33-1313' or 
c0uiyoew-umshini,6/15/2020 19:33,1,,, TVM_SERIAL like 'c0uiyoew-umshini' or 
bm7p70ae-976,6/15/2020 19:33,1,,, TVM_SERIAL like 'bm7p70ae-976' or 
4b2zweoi-umshini,6/15/2020 19:33,1,,, TVM_SERIAL like '4b2zweoi-umshini' or 
32greyfw-1084,6/15/2020 19:33,,,, TVM_SERIAL like '32greyfw-1084' or 
325ie5xx-umshini,6/15/2020 19:33,1,,, TVM_SERIAL like '325ie5xx-umshini' or 
2moqazgf-1417,6/15/2020 19:32,1,,, TVM_SERIAL like '2moqazgf-1417' or 
24tnf780-1471,6/15/2020 19:32,1,,, TVM_SERIAL like '24tnf780-1471' or 
259f46v8-1433,6/15/2020 19:32,1,,, TVM_SERIAL like '259f46v8-1433' or 
